,0,1
169,002313,0.00227842333105
170,600525,0.00260552371027
171,600177,0.0347222222222
172,600521,0.00350385423966
173,600110,0.00490797546012
174,600113,0.00411861614498
175,002299,0.00577293136626
176,002308,0.00647249190939
177,000060,0.00100143061516
178,002285,0.0050158836315
179,000627,0.00139687756779
180,002124,0.0129282482224
181,002250,0.00672301190934
182,300005,0.00409165302782
183,000059,0.00302571860817
184,002294,0.0071530758226
185,300015,0.00492264416315
186,601166,0.0143266475645
187,600101,0.00560538116592
188,600828,0.00501840080294
189,002367,0.00707613925842
190,600218,0.0131810193322
191,600596,0.00930448941614
192,002201,0.00675675675676
193,600315,0.00902527075812
194,002242,0.0257637099742
195,600175,0.00199866755496
196,600216,0.0219719857182
197,000596,0.00768049155146
198,600125,0.00404585300067
199,300012,0.00978473581213
200,002081,0.00871459694989
201,002199,0.00486526946108
202,002319,0.00340020401224
203,002091,0.00490837696335
204,002227,0.0028901734104
205,002236,0.00688073394495
206,002244,0.00336247478144
207,300013,0.00502344273275
208,600426,0.005
209,300019,0.00421318727617
210,000833,0.00983284169125
211,000852,0.0078125
212,600850,0.000964320154291
213,002088,0.00429184549356
214,002270,0.010460251046
215,300049,0.0090117152298
216,002162,0.00393391030685
217,002211,0.00218818380744
218,000513,0.00384418247053
219,002033,0.00797024442083
220,002142,0.0127632418634
221,601918,0.012836970475
222,002014,0.0253521126761
223,000729,0.00816326530612
224,600558,0.00778967867575
225,600359,0.00530785562633
226,600963,0.00474833808167
227,000002,0.00735294117647
228,000046,0.00801924619086
229,002017,0.0137741046832
230,002058,0.0036855036855
231,600702,0.00420757363254
232,600116,0.0104166666667
233,600158,0.0016570008285
234,600279,0.00292397660819
235,600166,0.00917899031107
236,600488,0.00314465408805
237,600729,0.00524796641301
238,600978,0.00505050505051
239,600572,0.0108069164265
240,600403,0.00101729399797
241,600261,0.0144578313253
242,600573,0.0123762376238
243,600300,0.00726744186047
244,600493,0.0107296137339
245,600500,0.0193798449612
246,600804,0.00286532951289
247,600897,0.0041067761807
248,600970,0.00080688542227
249,600987,0.0181378476421
250,600997,0.0045045045045
251,002213,0.00568828213879
252,000616,0.0195694716243
253,002348,0.00583430571762
254,002063,0.00423728813559
255,600143,0.0112866817156
256,002392,0.00579206487113
257,600866,0.0124069478908
258,002295,0.00609470229723
259,002266,0.0074602659747
260,000968,0.00719424460432
261,002062,0.00836470096194
262,002272,0.00932835820896
263,000815,0.00756013745704
264,600410,0.0111111111111
265,002032,0.00799041150619
266,300009,0.00899742930591
267,300050,0.00476225364496
268,002185,0.00345303867403
269,002186,0.0146926536732
270,300016,0.00475841874085
271,600111,0.00130650640188
272,600423,0.00803212851406
273,601008,0.00444444444444
274,002153,0.00682283375028
275,002161,0.00100452034154
276,002273,0.0105307497894
277,600522,0.0081004455245
278,002231,0.00522466039707
279,002318,0.00322684737012
280,300058,0.00547285464098
281,300044,0.00386398763524
282,300029,0.0065963060686
283,600098,0.0292682926829
284,600883,0.00416319733555
285,600019,0.0307692307692
286,600071,0.00925925925926
287,600779,0.0226035998326
288,002278,0.0058388478007
289,000705,0.00578990901572
290,000936,0.00458295142071
291,601988,0.0357142857143
292,002154,0.00717017208413
293,002223,0.002
294,000758,0.00140252454418
295,002160,0.00322061191626
296,002262,0.00193798449612
297,002251,0.0239808153477
298,002019,0.00451467268623
299,002245,0.00256147540984
300,002001,0.0192381685264
301,002108,0.00304692260817
302,600518,0.00268404907975
303,601003,0.0266903914591
304,002008,0.00446030330062
305,002010,0.00788022064618
306,002007,0.00477707006369
307,002035,0.00746825989544
308,000417,0.00666666666667
309,000031,0.00203045685279
310,600210,0.0382165605096
311,600547,0.00131457867753
312,600563,0.0184586986617
313,600725,0.00108490566038
314,600785,0.00938673341677
315,300051,0.0141776937618
316,600548,0.0225563909774
317,600513,0.00366032210835
318,002064,0.00540540540541
319,300003,0.00447227191413
320,000959,0.0191938579655
321,002312,0.00714455822815
322,000069,0.00836120401338
323,002196,0.00588235294118
324,002269,0.0225927918236
325,002022,0.010718113612
326,002038,0.00419727177335
327,600432,0.00467726847521
328,002029,0.00666666666667
329,002055,0.0036523009496
330,600222,0.0011320754717
331,600271,0.0101498308362
332,600371,0.01386001386
333,600461,0.00604594921403
334,600282,0.00764818355641
335,600895,0.0256629597947
336,000837,0.00455580865604
337,000930,0.00347567030785
338,002329,0.00724637681159
339,600502,0.00234375
340,600790,0.00907441016334
341,000759,0.00893655049151
342,000997,0.00743494423792
343,002041,0.00420168067227
344,002341,0.00692520775623
345,002011,0.0149253731343
346,002056,0.00444444444444
347,002228,0.00660938532716
348,002128,0.0115785411038
349,600305,0.00503448275862
350,600535,0.0136612021858
351,600736,0.0119474313023
352,600750,0.00910470409712
353,000718,0.00382262996942
354,000858,0.0051724137931
355,002146,0.00520562207184
356,002204,0.00483146067416
357,300053,0.00956022944551
358,000988,0.00555864369094
359,600590,0.00505305709955
360,002349,0.00314070351759
361,600322,0.00593471810089
362,600995,0.00749063670412
363,000419,0.0106269925611
364,600066,0.049115913556
365,600551,0.00453103760761
366,600589,0.002828854314
367,002115,0.0065331010453
368,002210,0.003663003663
369,600056,0.00777000777001
370,600168,0.00483135824977
371,600352,0.00762776506484
372,600565,0.00133868808568
373,600737,0.0018691588785
374,600845,0.00904704463209
375,002206,0.0095571838165
376,000768,0.00523952095808
377,000917,0.000908677873694
378,000983,0.00564334085779
379,002073,0.00443852640923
380,000006,0.0106194690265
381,600378,0.00162206001622
382,600377,0.0458579881657
383,002152,0.0117405341943
384,002197,0.00446827524576
385,300011,0.00376205031742
386,300035,0.0048320850447
387,300043,0.00697999069335
388,002119,0.00348918353105
389,002218,0.00140112089672
390,000612,0.00511322132944
391,600467,0.0053715308863
392,002048,0.0118764845606
393,002279,0.0112208258528
394,300042,0.00571918787532
395,002344,0.00833796553641
396,000589,0.0142045454545
397,002187,0.0120401337793
398,002320,0.00988305056828
399,002284,0.0048111618956
400,002328,0.00683005222981
401,002321,0.00440722785368
402,300020,0.00360815442901
403,300047,0.00922225637873
404,000534,0.0221238938053
405,002183,0.00523560209424
406,600857,0.00172562553926
407,600151,0.00177147918512
408,600233,0.00568504832291
409,000637,0.00219538968167
410,000978,0.0112676056338
411,002037,0.00253164556962
412,300054,0.0062893081761
413,000810,0.00420875420875
414,002225,0.00559049615653
415,002332,0.0186567164179
416,002140,0.00252143217347
417,600060,0.00744786494538
418,600765,0.00202101859337
419,002286,0.00128139415684
420,000065,0.00230680507497
421,000960,0.00341726315789
422,002090,0.00824810293632
423,002281,0.00670241286863
424,000552,0.00288683602771
425,002221,0.000858983536149
426,002350,0.0123304562269
427,000778,0.0082850041425
428,000933,0.0107069521854
429,002190,0.00482625482625
430,300026,0.00429553264605
431,000012,0.0163781001404
432,002188,0.0031525851198
433,002355,0.0063048245614
434,600255,0.0062893081761
435,600517,0.0170357751278
436,601877,0.00968523002421
437,002103,0.0166112956811
438,002120,0.0055617352614
439,002178,0.00609384521633
440,002316,0.003367003367
441,002243,0.00910470409712
442,600183,0.00913937547601
443,002247,0.00662251655629
444,002252,0.0164835164835
445,002317,0.00695410292072
446,002325,0.00307692307692
447,300048,0.00393700787402
448,000679,0.00755857898715
449,000899,0.00239520958084
450,600491,0.00423011844332
451,600241,0.00374251497006
452,600351,0.0048828125
453,600884,0.0047619047619
454,600015,0.0102201257862
455,600064,0.00429368827823
456,600382,0.0028328611898
457,600396,0.00197238658777
458,600665,0.00903614457831
459,600992,0.00595238095238
460,601398,0.0387243735763
461,002166,0.000869817338359
462,600106,0.00473559589582
463,600587,0.00527148128624
464,600676,0.00954198473282
465,000970,0.00309278350515
466,002106,0.00666666666667
467,600007,0.012601260126
468,600138,0.0107411385607
469,600160,0.00687876182287
470,600531,0.00747011952191
471,600560,0.00387034349299
472,600162,0.00682128240109
473,600267,0.0047885075818
474,600791,0.00791556728232
475,601857,0.0119622815087
476,002025,0.00848176420696
477,600566,0.000812347684809
478,002194,0.0131371518655
479,002297,0.0014009526478
480,002337,0.00721500721501
481,002339,0.00436395374209
482,002357,0.00291545189504
483,600226,0.0111856823266
484,600287,0.00325732899023
485,600486,0.00603682463024
486,000667,0.00686813186813
487,002336,0.0179083094556
488,002345,0.00996810207337
489,300055,0.00281478701445
490,600303,0.00457927876359
491,600549,0.00780843310776
492,002195,0.00550055005501
493,000066,0.00460954446855
494,002003,0.0109289617486
495,002239,0.0051652892562
496,300040,0.00591133004926
497,000897,0.00175438596491
498,300036,0.00546746856206
499,300028,0.00451875282422
500,002322,0.00458799779776
501,002050,0.00950570342205
502,600227,0.0037397157816
503,600309,0.0151285930408
504,000963,0.012410680707
505,000987,0.0111524163569
506,600070,0.0212992545261
507,600096,0.00439753737907
508,600581,0.00328515111695
509,600020,0.0136674259681
510,600114,0.00315457413249
511,600798,0.00357142857143
512,600366,0.0123839009288
513,601668,0.00775401069519
514,002018,0.00148920327625
515,300023,0.00296471983398
516,000630,0.00488042947779
517,002253,0.0108225108225
518,002255,0.00437158469945
519,002265,0.000910746812386
520,002215,0.00791556728232
521,300014,0.00372670807453
522,300022,0.00336134453782
523,002283,0.00386313465784
524,600368,0.0115273775216
525,000839,0.00788643533123
526,600460,0.00177725118483
527,600684,0.0222965440357
528,600120,0.0104347826087
529,600387,0.0142959256612
530,600626,0.0164203612479
531,600674,0.00065703022339
532,600782,0.00747198007472
533,000157,0.0124069478908
534,601006,0.0352941176471
535,601009,0.00744601638124
536,601899,0.0135135135135
537,601808,0.0111464968153
538,600801,0.0091407678245
539,600362,0.00349772647779
540,600030,0.0172771250864
541,601699,0.030599755202
542,000516,0.00645855758881
543,000723,0.00673194614443
544,000780,0.00720164609053
545,000811,0.00863309352518
546,002267,0.0167224080268
547,600846,0.00340522133939
548,600825,0.00454950936664
549,600540,0.00327064595258
550,600527,0.00717360114778
551,600307,0.0106382978723
552,600686,0.00670241286863
553,600837,0.0181653042688
554,300071,0.00305810397554
555,002208,0.00279850746269
556,002205,0.000411015207563
557,002249,0.0117178345442
558,600219,0.010162601626
559,600719,0.00283768444949
560,600985,0.00684150513113
561,002289,0.0145613396432
562,002311,0.00588754783633
563,002333,0.0120967741935
564,300057,0.0175953079179
565,601999,0.00170794192997
566,600742,0.0096463022508
567,600100,0.00426985482494
568,600886,0.0287968545216
569,600398,0.00556586270872
570,600519,0.00898135516144
571,600059,0.00421229991575
572,600280,0.00604594921403
573,600361,0.0101729399797
574,600809,0.0122940742562
575,600835,0.00990099009901
576,000063,0.00856898029135
577,000989,0.0292397660819
578,002171,0.00297619047619
579,002232,0.00685400959561
580,002259,0.00519210799585
581,002139,0.00660211267606
582,000826,0.00235849056604
583,002302,0.00961846745752
584,600327,0.0044614404079
585,600422,0.00423370025402
586,600348,0.00920765689363
587,600360,0.00622665006227
588,600508,0.00761808024378
589,000541,0.0163568773234
590,600449,0.00757575757576
591,600487,0.00661900979613
592,600663,0.00761154855643
593,600973,0.0046685340803
594,600104,0.0028636884307
595,600530,0.00590318772137
596,600594,0.0040144520273
597,600189,0.00919117647059
598,000912,0.00968054211036
599,002214,0.0028901734104
600,000938,0.00673854447439
601,000816,0.00278164116829
602,600270,0.0131061598952
603,600011,0.0346534653465
604,600529,0.00536768652711
605,000900,0.0167400881057
606,002353,0.00725426187885
607,000916,0.0143626570916
608,002181,0.0015037593985
609,002085,0.0129198966408
610,002026,0.00635424940429
611,600777,0.00312012480499
612,600559,0.00370507595406
613,600035,0.011315417256
614,600889,0.00478468899522
615,601958,0.0182882223848
616,600005,0.0207468879668
617,600536,0.00101471334348
618,002376,0.0054333061668
619,002105,0.0182094081942
620,000061,0.00676589986468
621,002078,0.00993541977149
622,002287,0.0147478591817
623,002176,0.00218340611354
624,000652,0.0092807424594
625,600479,0.0192307692308
626,600498,0.00549450549451
627,002175,0.00758150113723
628,600810,0.00145243282498
629,600829,0.0310218978102
630,600239,0.00606060606061
631,601601,0.0139925373134
632,600831,0.00488758553275
633,601099,0.001638001638
634,600325,0.0064892926671
635,600662,0.0107962213225
636,601801,0.0045871559633
637,002046,0.004
638,000786,0.00869565217391
639,600961,0.0103734439834
640,600079,0.00222345747638
641,600459,0.0056773688332
642,600601,0.00196078431373
643,600893,0.00255102040816
644,600050,0.00992592592593
645,000422,0.00465983224604
646,000825,0.0164744645799
647,002112,0.0031746031746
648,002179,0.00319693094629
649,000708,0.0102951269732
650,601088,0.0229536595929
651,000726,0.030193236715
652,000090,0.00234192037471
653,000819,0.0125313283208
654,601989,0.005916
655,601666,0.00956480153037
656,601991,0.00981767180926
657,000625,0.00538971807629
658,600644,0.00614250614251
659,600496,0.00337837837838
660,601107,0.00798004987531
661,002314,0.011091393079
662,000998,0.00318181818182
663,000532,0.00366748166259
664,000898,0.00778210116732
665,002193,0.00457317073171
666,002254,0.0168966488313
667,000088,0.033033033033
668,600051,0.0127118644068
669,600269,0.0149031296572
670,600119,0.0049115913556
671,600983,0.0038211692778
672,002044,0.0091533180778
673,000807,0.00239043824701
674,600033,0.0155763239875
675,600528,0.00925925925926
676,002054,0.00816326530612
677,002130,0.00414937759336
678,002347,0.00779727095517
679,000888,0.0031914893617
680,000650,0.0111111111111
681,000828,0.0193266832918
682,300006,0.00356379187455
683,002238,0.00351493848858
684,600511,0.00385208012327
685,000748,0.0254129606099
686,600312,0.00301386377336
687,600388,0.0195236235845
688,002043,0.00572082379863
689,002217,0.00594648166501
690,002340,0.00406504065041
691,002346,0.00191780821918
692,002104,0.00280983442047
693,002356,0.0154101469891
694,000869,0.0169014084507
695,600480,0.00540175557056
696,600497,0.0129032258065
697,600546,0.00678886625933
698,600761,0.0071530758226
699,600469,0.00972762645914
700,600278,0.0103092783505
701,600195,0.00579374275782
702,000911,0.0154718927282
703,002326,0.0063829787234
704,000151,0.00466045272969
705,002060,0.00912200684151
706,002030,0.0016880486158
707,000528,0.0160857908847
708,600026,0.0111482720178
709,600027,0.0089058524173
710,600028,0.0125284738041
711,601139,0.00753012048193
712,000962,0.00365764447696
713,000951,0.00369685767098
714,600031,0.00569597721609
715,000028,0.00319488817891
716,000636,0.00764818355641
717,000039,0.00892857142857
718,600062,0.00809589993051
719,600141,0.00563063063063
720,600258,0.0296150049358
721,600754,0.0189473684211
722,002191,0.0356188780053
723,600283,0.021164021164
724,000032,0.00920810313076
725,002352,0.0160142348754
726,002057,0.00254237288136
727,000659,0.00973236009732
728,002126,0.00218245307726
729,002216,0.00836820083682
730,002324,0.00724812756705
731,000619,0.00845308537616
732,600172,0.0045871559633
733,600393,0.0128205128205
734,600717,0.00968054211036
735,600295,0.00673854447439
736,601628,0.0287120590648
737,002224,0.00487804878049
738,601872,0.00430107526882
739,600875,0.00322061191626
740,600664,0.0242334322453
741,600872,0.00175438596491
742,300041,0.00984445757039
743,600561,0.0192926045016
744,600328,0.00117647058824
745,600598,0.0111612660136
746,600592,0.0109289617486
747,600055,0.00339750849377
748,600197,0.0104347826087
749,600841,0.00275633958104
750,601002,0.0114942528736
751,600586,0.00405953991881
752,600874,0.0116959064327
753,002158,0.00845165652468
754,002220,0.00234686693264
755,600132,0.0103092783505
756,600622,0.0160944206009
757,000798,0.0041265474553
758,002079,0.0046875
759,002156,0.00658327847268
760,300045,0.00654022236756
761,600018,0.02
762,600058,0.00609384521633
763,600126,0.015503875969
764,600418,0.010582010582
765,600475,0.00568504832291
766,600006,0.00953895071542
767,600400,0.00285714285714
768,600436,0.0121980970969
769,300038,0.0035423308537
770,600567,0.00882352941176
771,600720,0.0136487716106
772,600836,0.00235849056604
773,600881,0.0116279069767
774,600975,0.0113744075829
775,000948,0.00316455696203
776,000402,0.0180722891566
777,002135,0.0066889632107
778,002150,0.00887573964497
779,002298,0.00286944045911
780,300032,0.0132450331126
781,600117,0.00524109014675
782,600704,0.00939408172851
783,600982,0.0127877237852
784,600251,0.0025367833587
785,000488,0.0408163265306
786,000680,0.00785545954438
787,002307,0.00148533234311
788,600741,0.00590144230769
789,000783,0.0264900662252
790,601158,0.00881742738589
791,002415,0.00636132315522
792,000937,0.0182415176943
793,600284,0.0105177993528
794,000021,0.015037593985
795,002180,0.00537923614847
796,600858,0.00261291526689
797,600993,0.00829875518672
798,600967,0.00344589937974
799,600741,0.0330528846154
800,600262,0.00811541929666
801,002116,0.0127118644068
802,600012,0.0337268128162
803,600000,0.00745897563401
804,600036,0.0157657657658
805,600350,0.0148648648649
806,600557,0.0054
807,600668,0.00836120401338
808,600822,0.0081103000811
809,600896,0.00253164556962
810,600123,0.00760649087221
811,600202,0.00551865099642
812,600510,0.0140318054256
813,600523,0.00337452471483
814,600764,0.00314136125654
815,600585,0.0102040816327
816,002066,0.00594059405941
817,000062,0.00434404865334
818,600201,0.01
819,600879,0.00893655049151
820,600834,0.00502092050209
821,600483,0.00312012480499
822,000752,0.0010060362173
823,000016,0.00190476190476
824,002202,0.0165562913907
825,600827,0.0120481927711
826,600685,0.0133524082022
827,600808,0.0118343195266
828,000563,0.00484027105518
829,000709,0.0269541778976
830,000423,0.00978747203579
831,000530,0.0141509433962
832,002036,0.0092936802974
833,000877,0.0171428571429
834,002040,0.00241254523522
835,002246,0.00408163265306
836,002098,0.0120048019208
837,601169,0.013353115727
838,601168,0.00934579439252
839,000655,0.00122174709835
840,600088,0.0042735042735
841,600250,0.00144717800289
842,300004,0.00213219616205
843,000539,0.03125
844,601607,0.00606060606061
845,600128,0.0051724137931
846,600619,0.0114285714286
847,600650,0.0252312867956
848,600655,0.00325998370008
849,600682,0.00961538461538
850,600600,0.00440528634361
851,000905,0.00251889168766
852,600038,0.00425713069391
853,600833,0.00735294117647
854,601766,0.008
855,601333,0.0213903743316
856,000559,0.00867302688638
857,000882,0.0215827338129
858,600308,0.0102669404517
859,002100,0.00287494010541
860,300059,0.00350754121361
861,000881,0.0211193241816
862,601001,0.0161241253423
863,600787,0.00514800514801
864,600489,0.00245539368145
865,601390,0.0144164759725
866,000761,0.00590551181102
867,000564,0.0151515151515
868,000668,0.00708502024291
869,600582,0.002700270027
870,002386,0.00275482093664
871,601318,0.00640888698996
872,000429,0.0201207243461
873,002110,0.00723140495868
874,002184,0.00407830342577
875,000581,0.0102459016393
876,000848,0.0102564102564
877,600690,0.0147492625369
878,600797,0.00143884892086
879,600778,0.00496524329692
880,600196,0.00446827524576
881,600806,0.00410172272354
882,002039,0.00597207303974
883,600526,0.00690131124914
884,601186,0.0218878248974
885,000023,0.00594701986755
886,000507,0.00648648648649
887,000985,0.0138781804163
888,600016,0.00806451612903
889,600999,0.0243783520234
890,002097,0.00519480519481
891,600864,0.00559284116331
892,000876,0.0121848739496
893,000721,0.0207756232687
894,002065,0.00420168067227
895,002327,0.013583265417
896,600068,0.00887311446318
897,002301,0.0106458481192
898,600477,0.00363196125908
899,000027,0.0289296046287
900,000568,0.0263065591021
901,600321,0.00746268656716
902,000550,0.0272222222222
903,000159,0.0213766566909
904,600981,0.0102040816327
905,600085,0.00936100936101
906,600332,0.0049504950495
907,600688,0.00381194409149
908,601939,0.0409736308316
909,600188,0.0136612021858
910,000919,0.0143403441683
911,000099,0.00765696784074
912,000338,0.00846560846561
913,000651,0.0240153698367
914,000850,0.00625
915,600363,0.00177147918512
916,000800,0.0252215002953
917,000022,0.0254901960784
918,600697,0.0121654501217
919,002203,0.010889292196
920,000623,0.00677277345073
921,000026,0.00711743772242
922,601588,0.00753768844221
923,600509,0.00749063670412
924,600345,0.011655011655
925,600078,0.00199203187251
926,600815,0.00621118012422
927,600395,0.0215723873442
928,600405,0.00599520383693
929,600900,0.0298364222401
930,600009,0.00405186385737
931,600620,0.00398406374502
932,600285,0.00473036896878
933,600501,0.00972762645914
934,600611,0.0114155251142
935,600718,0.0106894708712
936,600960,0.00602409638554
937,000739,0.00273597811218
938,600755,0.0120870265915
939,601101,0.0196573996069
940,000538,0.00303582270795
941,000895,0.0198098256735
942,300066,0.00648148148148
943,601998,0.0154385964912
944,002410,0.0115052732502
945,600150,0.012313375404
946,600323,0.0106232294618
947,600153,0.020475020475
948,000990,0.00833333333333
949,601898,0.0162692725299
950,000543,0.00275862068966
951,600478,0.00220588235294
952,000927,0.00862068965517
953,000756,0.0067842605156
954,600859,0.00879507475814
955,600853,0.00230414746544
956,000014,0.00275482093664
957,600965,0.00426742532006
958,002391,0.0072202166065
959,002310,0.00100730294636
960,002385,0.00522875816993
961,600252,0.000650195058518
962,000089,0.00586264656616
963,000009,0.00406976744186
964,000523,0.00196463654224
965,002248,0.00199322304166
966,000157,0.0076062639821
967,600170,0.0124875124875
968,600004,0.0270833333333
969,600578,0.0183486238532
970,000601,0.00436681222707
971,002338,0.0118308192842
972,600820,0.0213219616205
973,000617,0.00189214758751
974,000793,0.00694444444444
975,600356,0.0320707070707
976,600266,0.00804505229284
977,600612,0.00668002672011
978,600649,0.0116686114352
979,600628,0.0088141025641
980,002363,0.00665188470067
981,600639,0.0108588351431
982,002404,0.0102459016393
983,002369,0.0145687645688
984,002198,0.00366434591425
985,002364,0.00607348921956
986,300082,0.00407719488992
987,300101,0.0027027027027
988,002094,0.0011655011655
989,002384,0.00327761389708
990,002334,0.00282246683601
991,002092,0.00610902255639
992,002137,0.00813008130081
993,002219,0.00137987012987
994,300050,0.00097244732577
995,300076,0.004
996,002351,0.0149925037481
997,600246,0.0135566188198
998,600316,0.000606305578011
999,000671,0.00446998722861
1000,002394,0.00638569604087
1001,002380,0.0096562379297
1002,600376,0.0029744199881
1003,600970,0.00829493087558
1004,002397,0.0131795716639
1005,002365,0.0145137880987
1006,600458,0.00587716720541
1007,002424,0.0101729399797
1008,002352,0.00645577792124
1009,600594,0.00124636476942
1010,600983,0.00246669955599
1011,002431,0.00379146919431
1012,600097,0.0066889632107
1013,002366,0.0167946257198
1014,600031,0.00451075641915
1015,002378,0.00525762355415
1016,000963,0.0116690240453
1017,002406,0.00731528895391
1018,002377,0.0139990667289
1019,002328,0.00558659217877
1020,600712,0.00408719346049
1021,601727,0.00629946524064
1022,600846,0.00248447204969
1023,600145,0.000550808314088
1024,002051,0.00707070707071
1025,000883,0.0216869328494
1026,601186,0.00744047619048
1027,002171,0.00652954619654
1028,002349,0.00292056074766
1029,002299,0.00674217907228
1030,002176,0.00104540023895
1031,002481,0.00483870967742
1032,600420,0.00550357732526
1033,002230,0.00294247462116
1034,002250,0.00539956803456
1035,300074,0.0084388185654
1036,300008,0.00808189655172
1037,002249,0.00900900900901
1038,000850,0.00286677908938
1039,000563,0.00507614213198
1040,600406,0.00140686550366
1041,000788,0.00634920634921
1042,600160,0.00812743823147
1043,002282,0.0106157112527
1044,002367,0.0104166666667
1045,300011,0.00502793296089
1046,300024,0.00158856235107
1047,002135,0.00276243093923
1048,002132,0.00312793243666
1049,000425,0.00251151109251
1050,300048,0.00452324950244
1051,600527,0.00502008032129
1052,601678,0.00447427293065
1053,002161,0.00107131925314
1054,000565,0.00650618087183
1055,002331,0.00666222518321
1056,002437,0.0070363073459
1057,002014,0.0174825174825
1058,300108,0.00353982300885
1059,300134,0.0184740162211
1060,600113,0.00533617929562
1061,002479,0.0107619457598
1062,600256,0.00164654226125
1063,000785,0.00943396226415
1064,002503,0.0118203309693
1065,600499,0.00484027105518
1066,300099,0.00269058295964
1067,300082,0.00730994152047
1068,002425,0.00361271676301
1069,002488,0.0121212121212
1070,002441,0.00972762645914
1071,002523,0.0102040816327
1072,002468,0.0124843945069
1073,000558,0.00768472906404
1074,300118,0.00658067912609
1075,002058,0.00259067357513
